Date,  AOR  ,  SCHG.K  ,  QQQ.O  ,  ACWI.O  ,  ESGU.O  ,  CRBN.K  ,  ESGG.K  ,  AAPL.O  ,  MSFT.O  ,  JNJ  ,  PG  ,  V  ,  MA  ,  GOOG.O  ,  META.O  ,  TSLA.O  ,  AMZN.O  ,  UL  ,  JPM  ,  ADBE.O  ,  MRK  ,  PG  ,CL =F, 6E=F , 6B=F , TYX , TNX , FVX 
2/12/2021,53.97,68.35,336.45,96.34,90.97,158.01,125.07,135.37,244.99,166.58,127.62,209.96,341,105.21,270.5,272.04,163.89,55.05,141.25,498.84,71.51,127.62,59.47,1.21,1.39,2,1.2,0.49
2/16/2021,53.95,68.08,335.54,96.52,90.87,158.11,125.43,133.19,243.7,165.07,127.92,207.9,341.21,106.1,273.97,265.41,163.45,55.74,144.65,501.64,70.8,127.92,60.05,1.2,1.39,2.09,1.3,0.56
2/17/2021,53.91,67.82,333.93,96.33,90.76,157.63,124.82,130.84,244.2,165.66,128.46,207.51,337.33,106.42,273.57,266.05,165.43,55.06,145.1,491.23,72.03,128.46,61.14,1.21,1.4,2.07,1.3,0.57
2/18/2021,53.71,67.51,332.47,95.66,90.39,156.66,124.12,129.71,243.79,165.74,129.53,209.35,338.46,105.86,269.39,262.46,166.41,55.62,145.59,488.37,71.91,129.53,60.52,1.21,1.4,2.08,1.29,0.55
2/19/2021,53.75,67.16,331.02,95.83,90.21,156.88,124.66,129.87,240.97,162.98,127.12,204.73,333.17,105.06,261.56,260.43,162.5,54.38,148.02,479.12,70.86,127.12,59.24,1.22,1.41,2.14,1.35,0.58
2/22/2021,53.42,65.61,322.44,94.84,89.43,155.44,123.78,126,234.51,161.87,126.58,208.32,340.66,103.24,260.33,238.17,159.04,54.31,149.41,467.33,71.45,126.58,61.49,1.21,1.41,2.18,1.37,0.6
2/23/2021,53.42,65.42,321.48,94.91,89.47,155.67,124.05,125.86,233.27,160.44,127.52,212.11,350.42,103.54,265.86,232.95,159.73,55.42,150.61,467.8,71.08,127.52,61.67,1.22,1.41,2.2,1.36,0.58
2/24/2021,53.72,65.87,324.13,95.45,90.34,156.48,124.83,125.35,234.55,162.59,127.66,219.43,367.32,104.76,264.31,247.34,157.98,54.26,153.26,476.62,71.1,127.66,63.22,1.22,1.4,2.24,1.39,0.61
2/25/2021,52.77,63.7,312.83,93.34,88.1,152.67,122.24,120.99,228.99,162.76,126.58,213.75,354.57,101.57,254.69,227.41,152.86,53.81,151.18,459.16,71.15,126.58,63.53,1.21,1.39,2.31,1.52,0.8
2/26/2021,52.66,64.01,314.14,92.51,87.73,151.92,121.25,121.26,232.38,158.46,123.53,212.39,353.85,101.84,257.62,225.17,154.65,52.06,147.17,459.67,69.25,123.53,61.5,1.21,1.39,2.18,1.46,0.78
3/1/2021,53.4,65.81,323.59,94.64,89.9,155.06,123.43,127.79,236.94,159.32,124.29,216.63,362.9,104.08,264.91,239.48,157.31,52.64,150.5,469.57,69.02,124.29,60.64,1.21,1.4,2.22,1.45,0.71
3/2/2021,53.22,64.89,318.4,94.03,89.09,154.25,122.99,125.12,233.87,159.02,123.9,215.77,362.82,103.79,259,228.81,154.73,53.26,150.01,466.59,69.46,123.9,59.75,1.21,1.4,2.22,1.42,0.68
3/3/2021,52.83,63.09,309.16,93,87.73,152.57,121.69,122.06,227.56,156.22,123.16,214.85,360.25,101.34,255.41,217.73,150.25,53.44,152.91,448.45,69.89,123.16,61.28,1.2,1.39,2.25,1.47,0.73
3/4/2021,52.29,62.05,304.1,91.67,86.44,150.26,120.07,120.13,226.73,153.07,122.15,211.5,349.5,102.45,257.64,207.15,148.88,53.48,150.56,439.06,68.82,122.15,63.83,1.19,1.38,2.31,1.55,0.78
3/5/2021,52.8,62.87,308.68,92.96,88.09,152.47,121.91,121.42,231.6,156.1,125.98,215.41,360.88,105.43,264.28,199.32,150.02,54.02,150.91,440.83,69.73,125.98,66.09,1.19,1.38,2.29,1.55,0.79
3/8/2021,52.53,61.41,299.94,92.14,87.52,151.17,121.2,116.36,227.39,157.4,127.31,220.27,371.33,101.21,255.31,187.67,147.6,53.98,152.91,421.2,70.72,127.31,65.05,1.19,1.39,2.31,1.6,0.85
3/9/2021,53.07,63.6,311.77,93.71,88.92,153.58,123.03,121.09,233.78,157.7,126.18,220.36,376.52,102.64,265.74,224.53,153.14,54.11,151.83,439.18,70.69,126.18,64.01,1.19,1.39,2.26,1.55,0.82
3/10/2021,53.23,63.52,310.88,94.13,89.41,154.25,123.47,119.98,232.42,159.15,127.34,223.17,381.7,102.75,264.9,222.69,152.88,54.83,155.13,437.01,71.29,127.34,64.44,1.2,1.4,2.24,1.52,0.79
3/11/2021,53.68,65.01,318.04,95.35,90.42,156.01,124.68,121.96,237.13,159.14,126.91,226.15,384.38,105.74,273.88,233.2,155.68,54.59,154.32,451.06,71.16,126.91,66.02,1.19,1.39,2.28,1.53,0.78
3/12/2021,53.49,64.61,315.46,95.17,90.56,156.02,124.77,121.03,235.75,159.6,128.14,224.36,382.71,103.1,268.4,231.24,154.47,55.13,156.15,444.3,71.13,128.14,65.61,1.19,1.39,2.4,1.64,0.85
3/15/2021,53.76,65.24,318.83,95.68,91.2,156.84,125.07,123.99,234.81,160.42,128.56,223.27,381.76,103.32,273.75,235.98,154.08,55.15,155.37,447.59,72.69,128.56,65.39,1.19,1.39,2.37,1.61,0.83
3/16/2021,53.75,65.36,320.58,95.67,90.98,156.73,125.34,125.57,237.71,161.37,128.94,224.7,382.38,104.63,279.28,225.63,154.59,56.11,153.51,450.54,73.24,128.94,64.8,1.2,1.39,2.39,1.62,0.82
3/17/2021,53.89,65.5,321.9,95.95,91.26,157.41,125.89,124.76,237.04,160.77,128.42,223.02,378.68,104.55,284.01,233.94,156.79,55.75,155.09,451.01,73.71,128.42,64.6,1.19,1.39,2.44,1.64,0.78
3/18/2021,53.34,63.7,312.04,94.66,89.8,154.91,124.27,120.53,230.72,160.47,128.7,220.66,367,101.81,278.62,217.72,151.4,55.92,157.65,439.18,73.68,128.7,60,1.19,1.39,2.48,1.73,0.87
3/19/2021,53.4,63.93,313.14,94.73,89.73,155.38,124.58,119.99,230.35,160.04,128.01,206.9,356.51,102.16,290.11,218.29,153.75,55.19,155.14,441.5,73.91,128.01,61.42,1.19,1.39,2.45,1.73,0.88
3/22/2021,53.55,64.86,318.61,95.21,90.48,155.78,125.07,123.39,235.99,160.5,130.18,208,358.4,101.93,293.54,223.33,155.54,55.67,150.97,452.41,73.91,130.18,61.55,1.19,1.38,2.38,1.68,0.86
3/23/2021,53.12,64.58,317.22,94.13,89.79,154.18,123.91,122.54,237.58,160.35,132.6,208.15,355.27,102.65,290.63,220.72,156.88,56.02,149.46,460.2,72.73,132.6,57.76,1.18,1.37,2.35,1.64,0.83
3/24/2021,52.9,63.58,311.87,93.35,89.12,153.17,123.37,120.09,235.46,161.91,132.56,208.07,359.65,102.25,282.14,210.09,154.35,55.66,150.62,451.51,72.7,132.56,61.18,1.18,1.37,2.31,1.61,0.81
3/25/2021,53.14,63.45,311.33,93.77,89.34,153.67,123.94,120.59,232.34,161.97,133.48,207.97,358.36,102.22,278.74,213.46,152.31,55.98,152.55,450.99,72.53,133.48,58.56,1.18,1.38,2.33,1.61,0.82
3/26/2021,53.68,64.31,316,95.33,90.8,155.99,125.69,121.21,236.48,164.93,135.45,213.53,366.14,101.78,283.02,206.24,152.6,56.19,155.09,469.09,73.79,135.45,60.97,1.18,1.38,2.37,1.66,0.86
3/29/2021,53.55,64.26,315.91,95.11,90.6,155.82,125.49,121.39,235.24,166.04,137.57,214.51,362.91,102.8,290.82,203.76,153.79,56.67,152.68,469.32,74.66,137.57,61.56,1.17,1.37,2.42,1.72,0.89
3/30/2021,53.43,63.96,314.32,94.96,90.45,155.25,124.99,119.9,231.85,165.01,135.45,211.9,358.2,102.78,288,211.87,152.76,55.92,154.48,465.46,73.38,135.45,60.55,1.17,1.38,2.4,1.73,0.91
3/31/2021,53.56,64.89,319.13,95.15,90.87,156.14,125.61,122.15,235.77,164.35,135.43,211.73,356.05,103.43,294.53,222.64,154.7,55.83,152.23,475.37,73.51,135.43,59.16,1.18,1.38,2.43,1.75,0.94
4/1/2021,54.04,66.04,324.57,96.39,91.95,157.95,127.04,123,242.35,162.83,134.28,216.86,363.3,106.89,298.66,220.58,158.05,55.86,153.71,483.34,73.51,134.28,61.45,1.18,1.39,2.34,1.68,0.91
4/5/2021,54.33,67.23,331.05,97.46,93.17,159.8,128.96,125.9,249.07,163.43,136.45,219.04,368.32,111.28,308.91,230.35,161.34,56.3,153.62,491.62,73.42,136.45,58.65,1.19,1.38,2.36,1.72,0.94
4/6/2021,54.27,67.3,330.82,97.35,93.18,159.33,128.17,126.21,247.86,163.39,136.5,218.65,369.57,111.24,306.26,230.54,161.19,56.48,152.54,491.34,72.27,136.5,59.33,1.19,1.37,2.32,1.66,0.87
4/7/2021,54.23,67.53,331.62,97.19,93.26,159.27,128.64,127.9,249.9,163.61,136.74,219.27,371.08,112.48,313.09,223.66,163.97,56.69,154.93,493.41,72.58,136.74,59.77,1.19,1.37,2.34,1.65,0.86
4/8/2021,54.46,68.38,335.08,97.79,93.77,160.33,129.6,130.36,253.25,162.97,137.26,220.7,377.74,113.27,313.02,227.93,164.97,57.02,155.12,499.84,71.98,137.26,59.6,1.19,1.37,2.32,1.63,0.84
4/9/2021,54.59,68.99,337.11,98.23,94.45,160.9,130.3,133,255.85,161.25,136.37,222.52,380.08,114.29,312.46,225.67,168.61,56.75,156.28,504.04,72.76,136.37,59.32,1.19,1.37,2.34,1.67,0.87
4/12/2021,54.49,69.07,336.67,97.96,94.48,160.43,129.99,131.24,255.91,161.64,136.92,221.47,379.84,112.74,311.54,233.99,168.97,56.86,155.95,506.03,72.68,136.92,59.7,1.19,1.38,2.35,1.68,0.89
4/13/2021,54.68,69.85,340.6,98.42,94.86,161.48,130.68,134.43,258.49,159.48,135.11,221.02,378.13,113.36,309.76,254.11,170,56.84,154.09,514.86,72.88,135.11,60.18,1.2,1.38,2.31,1.62,0.84
4/14/2021,54.63,69.09,336.51,98.36,94.47,161.16,130.22,132.03,255.59,159.92,135.6,221.98,378.32,112.74,302.82,244.08,166.65,56.66,151.21,510.63,72.85,135.6,63.15,1.2,1.38,2.33,1.64,0.86
4/15/2021,54.96,70.28,341.61,99.29,95.53,162.82,131.5,134.5,259.5,160.39,137.24,226.28,386.49,114.83,307.82,246.28,168.95,57.42,152.17,523.25,73.1,137.24,63.46,1.2,1.38,2.21,1.53,0.79
4/16/2021,55.16,70.27,342.01,99.68,95.78,163.52,132.1,134.16,260.74,162.24,137.25,226.41,386.17,114.89,306.18,246.59,169.97,57.57,153.3,525.08,73.87,137.25,63.13,1.2,1.4,2.26,1.57,0.82
4/19/2021,54.94,69.74,338.88,99.27,95.23,162.53,131.6,134.84,258.74,162.69,136.61,225.79,382.16,115.12,302.24,238.21,168.6,57.68,152.65,516.17,74.05,136.61,63.38,1.2,1.39,2.29,1.6,0.83
4/20/2021,54.62,69.27,336.41,98.21,94.63,161.17,130.17,133.11,258.26,166.48,137.75,223.28,376.63,114.68,302.65,239.66,166.73,57.81,149.27,514.21,74.92,137.75,62.44,1.2,1.39,2.26,1.56,0.8
4/21/2021,54.94,69.75,339.29,99.08,95.53,162.43,131.26,133.5,260.58,166.59,136.85,227.45,383.1,114.66,301.47,248.04,168.1,57.71,150.54,512.34,75.55,136.85,61.35,1.2,1.38,2.26,1.56,0.8
4/22/2021,54.73,69.17,335.2,98.48,94.68,161.57,130.33,131.94,257.17,165.18,134.63,227.57,383.36,113.4,296.52,239.9,165.45,57.16,147.37,507.29,74.34,134.63,61.43,1.21,1.39,2.24,1.55,0.8
4/23/2021,55.11,70.17,339.42,99.55,95.74,163.4,131.73,134.32,261.15,165.52,133.94,230,387.06,115.77,301.13,243.13,167.04,56.88,150.19,515.84,74.26,133.94,62.14,1.21,1.39,2.25,1.57,0.82
4/26/2021,55.24,70.59,341.63,99.76,95.96,163.77,131.93,134.72,261.55,164.12,131.26,230.34,387.47,116.34,303.04,246.07,170.45,56.9,150.56,515.7,73.93,131.26,61.91,1.21,1.39,2.24,1.57,0.83
4/27/2021,55.16,70.36,340.15,99.72,95.83,163.3,131.83,134.39,261.97,163.18,131.18,229.91,389.07,115.36,303.57,234.91,170.87,56.49,151.25,517.32,73.76,131.18,62.94,1.21,1.39,2.29,1.62,0.88
4/28/2021,55.24,70.31,339,99.88,95.79,163.61,131.85,133.58,254.56,161.98,131.4,233.45,395.65,119,307.1,231.47,172.93,56.79,152.23,515.48,73.51,131.4,63.86,1.21,1.4,2.3,1.62,0.86
4/29/2021,55.25,70.35,340.22,100.12,96.27,164.11,132.33,133.48,252.51,164.2,132.51,236.86,388.95,121.49,329.51,225.67,173.57,58.92,155.19,516.09,70.26,132.51,65.01,1.2,1.38,2.31,1.64,0.87
4/30/2021,54.88,69.85,337.99,99.19,95.51,162.91,131.13,131.46,252.18,162.73,133.42,233.56,382.06,120.51,325.08,236.48,173.37,58.72,153.81,508.34,71.04,133.42,63.58,1.21,1.39,2.3,1.63,0.86
5/3/2021,55.06,69.45,336.19,99.58,95.75,163.19,131.77,132.54,251.86,165.21,135,232.61,379.4,119.76,322.58,228.3,169.32,59.21,153.36,503.46,72.45,135,64.49,1.2,1.39,2.29,1.61,0.83
5/4/2021,54.86,68.38,330.14,98.64,95.12,161.52,130.14,127.85,247.79,167.77,134.54,232.03,375.91,117.71,318.36,224.53,165.59,58.31,155.48,490.7,72.46,134.54,65.69,1.2,1.39,2.27,1.59,0.82
5/5/2021,54.96,67.9,329.03,99,95.08,162.4,131.17,128.1,246.47,167.07,133.46,229.21,369.14,117.84,315.02,223.65,163.53,58.94,157.52,486.69,74.09,133.46,65.63,1.21,1.39,2.26,1.58,0.8
5/6/2021,55.32,68.18,331.51,99.71,95.77,163.36,132.18,129.74,249.73,167.74,135.14,231.32,375.48,119.07,320.02,221.18,165.32,59.69,160.69,483.61,74.17,135.14,64.71,1.22,1.4,2.24,1.56,0.8
5/7/2021,55.61,68.75,334.2,100.61,96.48,165.21,133.35,130.21,252.46,168.5,135.15,232.12,375.4,119.93,319.08,224.12,164.58,59.74,161.24,488.73,74.77,135.15,64.9,1.21,1.41,2.28,1.58,0.77
5/10/2021,55.18,67.22,325.76,99.62,95.44,163.39,132.38,126.85,247.18,170.27,137.67,225.97,366.34,117.08,305.97,209.68,159.52,60.45,161.22,479.38,74.54,137.67,64.92,1.22,1.42,2.32,1.6,0.78
5/11/2021,54.85,67.08,325.31,98.8,94.73,162.21,130.84,125.91,246.23,168.88,136.99,225.48,367.61,115.44,306.53,205.73,161.2,60.03,158.54,485.19,73.86,136.99,65.28,1.21,1.41,2.35,1.62,0.8
5/12/2021,54.1,65.3,316.89,96.76,92.61,158.79,128.29,122.77,239,168.2,135.54,220.63,356.62,111.95,302.55,196.63,157.6,59.91,157.45,472.09,74.38,135.54,66.08,1.21,1.4,2.42,1.7,0.86
5/13/2021,54.49,65.81,319.34,97.54,93.6,160.16,129.61,124.97,243.03,169.96,137.72,223.74,360.02,113.1,305.26,190.56,158.07,60.25,161.5,474.16,75.03,137.72,63.82,1.21,1.41,2.4,1.67,0.84
5/14/2021,54.96,67.17,326.39,99.08,95.14,162.55,131.76,127.45,248.15,170.22,138.01,226.94,363.91,115.81,315.94,196.58,161.15,60.59,164.01,486.56,74.65,138.01,65.37,1.21,1.41,2.36,1.64,0.82
5/17/2021,54.92,66.83,324.41,98.93,94.88,162.32,131.46,126.27,245.18,170.39,137.73,226.44,363.3,116.07,315.46,192.28,163.52,61.05,164.67,482.74,76.16,137.73,66.27,1.22,1.42,2.36,1.64,0.83
5/18/2021,54.82,66.47,322.22,98.66,94.07,162.07,131,124.85,243.08,170.45,136.32,225.57,363.07,115.17,309.96,192.62,161.61,60.82,162.35,480.62,75.69,136.32,65.49,1.22,1.41,2.36,1.64,0.82
5/19/2021,54.69,66.46,322.59,98.2,93.76,161.52,130.24,124.69,243.12,170.08,136.6,224.59,360.98,115.44,313.59,187.82,161.59,60.56,161.11,480.47,75.67,136.6,63.36,1.22,1.42,2.39,1.68,0.86
5/20/2021,55.11,67.65,328.83,99.33,94.95,163.28,131.85,127.31,246.48,171.07,138,226.44,367.7,117.8,318.61,195.59,162.38,60.78,160.83,491.67,75.96,138,62.05,1.22,1.42,2.34,1.63,0.82
5/21/2021,55.07,67.31,327.01,99.22,94.89,162.87,132.04,125.43,245.17,170.96,138,226.77,367.6,117.26,316.23,193.63,160.15,60.5,162.66,488.07,75.5,138,63.58,1.22,1.42,2.33,1.63,0.83
5/24/2021,55.3,68.45,332.51,100,95.88,164.43,133.41,127.1,250.78,170.55,137.96,229.32,372.38,120.33,324.63,202.15,162.25,60.53,163.54,497.83,75.36,137.96,66.05,1.23,1.41,2.3,1.61,0.81
5/25/2021,55.32,68.57,332.97,100,95.69,164.27,133.18,126.9,251.72,170.08,138.43,229.02,367.22,120.45,327.79,201.56,162.95,60.91,161.85,505.08,73.9,138.43,66.07,1.22,1.41,2.26,1.56,0.77
5/26/2021,55.48,68.75,334.13,100.24,95.93,164.64,133.09,126.85,251.49,169.07,138.12,227.07,362.65,121.68,327.66,206.38,163.26,60.73,161.83,506.98,73.64,138.12,66.21,1.22,1.42,2.26,1.57,0.78
5/27/2021,55.5,68.61,332.88,100.35,95.95,164.97,133.06,125.28,249.31,168.81,134.98,226.86,362,120.13,332.75,210.28,161.51,59.54,164.35,498.28,72.39,134.98,66.85,1.22,1.42,2.29,1.61,0.81
5/28/2021,55.59,68.71,333.93,100.65,96.18,165.39,133.48,124.61,249.68,169.25,134.85,227.3,360.58,120.58,328.73,208.41,161.15,59.97,164.24,504.58,72.36,134.85,66.32,1.22,1.42,2.26,1.58,0.79
6/1/2021,55.69,68.44,332.82,100.98,96.03,165.77,133.73,124.28,247.4,165.53,132.88,226.63,359.79,121.49,329.13,207.97,160.93,59.98,166.05,495.91,71.69,132.88,67.72,1.22,1.42,2.3,1.62,0.81
6/2/2021,55.8,68.56,333.47,101.09,96.28,166.01,133.83,125.06,247.3,166.2,133.46,229.66,366.85,121.06,329.15,201.71,161.7,60.43,166.06,495.77,72.34,133.46,68.83,1.21,1.41,2.28,1.59,0.8
6/3/2021,55.58,67.79,330,100.56,95.84,165.3,133.34,123.54,245.71,166.04,135.85,228.11,361.82,120.23,326.04,190.95,159.35,60.51,166.17,493.14,73.91,135.85,68.81,1.22,1.42,2.3,1.63,0.85
6/4/2021,55.95,68.79,335.6,101.49,96.73,166.6,134.58,125.89,250.79,165.97,135.95,230.14,366.02,122.59,330.35,199.68,160.31,60.61,166.44,504.5,74.11,135.95,69.62,1.22,1.42,2.24,1.56,0.78
6/7/2021,55.87,68.94,336.6,101.52,96.75,166.85,134.98,125.9,253.81,164.84,136.42,231.32,364.08,123.3,336.58,201.71,159.9,60.67,165.66,509.47,72.8,136.42,69.23,1.22,1.42,2.25,1.57,0.79
6/8/2021,55.9,69.09,336.76,101.47,96.81,166.58,135.03,126.74,252.57,163.39,134.84,232.05,365.26,124.14,333.68,201.2,163.21,60.4,165,509.2,72.4,134.84,70.05,1.22,1.41,2.21,1.53,0.77
6/9/2021,55.88,69.11,336.84,101.21,96.63,166.26,134.63,127.13,253.59,165.59,134.79,232.31,363.33,124.57,330.25,199.59,164.06,59.94,162.94,514.68,74.04,134.79,69.96,1.22,1.42,2.17,1.49,0.75
6/10/2021,56.01,69.82,340.35,100.99,96.91,165.96,135.48,126.11,257.24,167.08,135.79,233.95,364.3,126.08,332.46,203.37,167.48,60.51,160.4,535.52,76.14,135.79,70.29,1.21,1.41,2.15,1.46,0.73
6/11/2021,56.08,70.06,341.24,101.18,97.13,166.05,135.7,127.35,257.89,164.96,134.86,234.96,365.5,125.7,331.26,203.3,167.34,60.37,160.29,541.26,76.27,134.86,70.91,1.21,1.41,2.15,1.46,0.75
6/14/2021,56.17,70.72,344.51,101.44,97.38,166.33,136.04,130.48,259.89,165.37,134.91,234.08,366.52,126.35,336.77,205.9,169.19,60.84,157.57,556.95,75.45,134.91,70.88,1.21,1.41,2.19,1.5,0.79
6/15/2021,56.02,70.35,342.26,101.24,97.12,165.86,135.95,129.64,258.36,164.49,134.65,232.98,368.12,126.03,336.75,199.79,169.16,60.84,155.18,548.46,75.7,134.65,72.12,1.2,1.4,2.2,1.5,0.79
6/16/2021,55.82,70.11,341.01,100.59,96.61,165.16,135.37,130.15,257.38,164.43,132.78,229.6,363.82,125.7,331.08,201.62,170.76,60.6,156.27,543.33,76.61,132.78,72.15,1.19,1.39,2.21,1.57,0.88
6/17/2021,55.7,71.14,345.34,100.4,96.64,165.06,134.97,131.79,260.9,165.22,133.99,232.15,367.29,126.37,336.51,205.53,174.46,60.86,151.76,551.36,77.23,133.99,71.04,1.19,1.38,2.1,1.51,0.88
6/18/2021,55.26,70.76,342.63,99.07,95.33,162.64,132.92,130.46,259.43,161.98,132.03,230.41,367.42,125.57,329.66,207.77,174.35,59.5,147.92,565.59,76.61,132.03,71.64,1.19,1.39,2.03,1.45,0.89
6/21/2021,55.68,71.35,344.36,100.24,96.63,164.43,134.3,132.3,262.63,163.84,133.07,234.32,373.09,126.46,332.29,206.94,172.7,59.98,150.43,567.35,76.75,133.07,73.66,1.19,1.39,2.1,1.48,0.88
6/22/2021,55.74,72.1,347.57,100.65,97.15,165.05,135.02,133.98,265.51,163.62,133.12,235.93,378.04,127,339.03,207.9,175.27,59.98,150.21,575.74,76.19,133.12,73.06,1.19,1.4,2.11,1.47,0.86
6/23/2021,55.7,72.12,347.74,100.46,97.15,164.99,134.41,133.7,265.28,162.63,132.93,234.68,375.14,126.46,340.59,218.86,175.19,59.53,151.12,574.23,75.58,132.93,73.08,1.19,1.39,2.11,1.49,0.88
6/24/2021,55.93,72.43,349.89,101.17,97.71,166.06,135.55,133.41,266.69,163.37,133.02,236.24,374.75,127.28,343.18,226.61,172.45,59.23,152.51,578.26,76.36,133.02,73.3,1.19,1.39,2.1,1.49,0.91
6/25/2021,56.01,72.39,349.46,101.58,98.03,166.79,135.73,133.11,265.02,164.21,134.92,237.32,379.61,127,341.37,223.96,170.07,59.58,154.05,579.66,77.2,134.92,74.05,1.19,1.39,2.17,1.54,0.93
6/28/2021,56.05,73.04,353.71,101.55,98.33,166.52,136.15,134.78,268.72,164.02,135.32,234.09,367.68,126.82,355.64,229.57,172.19,59.51,154.33,588.8,76.86,135.32,72.91,1.19,1.39,2.1,1.48,0.9
6/29/2021,56.07,73.24,354.99,101.59,98.43,166.8,136.09,136.33,271.4,164.03,134.4,235.95,368,126.02,351.89,226.92,172.41,59.26,154.14,590.75,77.21,134.4,72.98,1.19,1.38,2.1,1.48,0.89
6/30/2021,56,72.98,354.43,101.19,98.47,166.01,135.93,136.96,270.9,164.74,134.93,233.82,365.09,125.32,347.71,226.57,172.01,58.5,155.54,585.64,77.77,134.93,73.47,1.18,1.38,2.07,1.44,0.87
7/1/2021,56.08,73.25,354.57,101.61,98.96,166.6,136.22,137.27,271.6,165.96,135.24,235.15,370.71,126.37,354.39,225.97,171.65,58.78,157.08,584.73,77.99,135.24,75.23,1.18,1.38,2.09,1.48,0.9
7/2/2021,56.07,74.13,358.64,102.08,99.68,167.75,137.26,139.96,277.65,168.98,135.9,238.63,375.03,128.72,354.7,226.3,175.55,58.95,156.03,593.07,78.6,135.9,75.16,1.18,1.38,2.05,1.43,0.86
7/6/2021,55.99,74.68,360.19,101.65,99.49,166.89,136.98,142.02,277.66,167.97,135.98,239.6,376.12,129.77,352.78,219.86,183.79,59.19,153.41,596.9,78.11,135.98,73.37,1.18,1.38,2,1.37,0.81
7/7/2021,56.07,74.96,360.95,101.87,99.88,167.43,137.42,144.57,279.93,169.41,137,240,373.92,130.08,350.49,214.88,184.83,59.92,153.59,605.77,78.56,137,72.2,1.18,1.38,1.94,1.32,0.78
7/8/2021,55.7,74.37,358.77,100.75,99.05,165.24,136.27,143.24,277.42,169.08,136.98,236.61,370.19,129.18,345.65,217.6,186.57,59.19,150.94,605.95,78.12,136.98,72.94,1.19,1.39,1.91,1.29,0.74
7/9/2021,56.17,74.93,361.01,102.08,100.07,167.7,138.11,145.11,277.94,169.75,137.03,238.47,372.94,129.57,350.42,218.98,185.97,59.49,155.77,604.5,77.99,137.03,74.56,1.19,1.39,1.98,1.36,0.79
7/12/2021,56.24,75.04,362.42,102.38,100.4,168.21,138.5,144.5,277.32,169.48,137.14,237.87,375.56,130.56,353.16,228.57,185.93,59.74,158,600.2,77.55,137.14,74.1,1.18,1.38,1.99,1.36,0.8
7/13/2021,56.07,74.98,362.42,102.03,100.06,167.73,137.95,145.64,280.98,169.27,136.97,242.35,383.71,130.99,352.09,222.85,183.87,59.8,155.65,605.01,77.61,136.97,75.25,1.18,1.39,2.04,1.42,0.85
7/14/2021,56.22,75.06,363.07,102.17,100.13,167.84,138.33,149.15,282.51,170.42,137.98,245.99,390.8,132.08,347.63,217.79,184.08,59.77,155.12,608.83,77.62,137.98,73.13,1.18,1.38,1.99,1.36,0.8
7/15/2021,56.03,74.59,360.52,101.74,99.82,167.16,136.83,148.48,281.03,168.37,139.16,248.55,390.23,131.27,344.46,216.87,181.56,59.64,155.46,606.17,77.9,139.16,71.65,1.18,1.38,1.92,1.3,0.78
7/16/2021,55.7,74.15,357.6,100.97,99.11,165.9,136.02,146.39,280.75,168.1,140.51,248.12,387.12,131.85,341.16,214.74,178.68,60.15,151.91,606.1,78.02,140.51,71.81,1.18,1.37,1.93,1.3,0.78
7/19/2021,55.25,73.24,354.67,99.44,97.63,162.95,133.69,142.45,277.01,166.88,140.44,240.41,365.45,129.25,336.95,215.41,177.48,59.57,146.97,602.05,77.05,140.44,66.42,1.18,1.36,1.82,1.18,0.69
7/20/2021,55.73,74.36,358.79,100.54,99.12,165.31,135.12,146.15,279.32,168.45,139.69,242.7,374.39,131.1,341.66,220.17,178.66,58.82,149.71,608.72,76.17,139.69,67.42,1.18,1.37,1.87,1.21,0.67
7/21/2021,55.92,74.83,361.56,101.6,99.89,166.94,136.42,145.4,281.4,169.49,139.2,243.66,380.06,132.6,346.23,218.43,179.26,58.71,152.86,612.26,76.39,139.2,70.3,1.18,1.38,1.93,1.28,0.73
7/22/2021,56.08,75.45,363.95,101.77,100.12,167.26,137.12,146.8,286.14,169.98,137.8,244.14,382.16,133.33,351.19,216.42,181.9,55.52,150.93,623.68,76.53,137.8,71.91,1.18,1.38,1.9,1.27,0.71
7/23/2021,56.22,76.55,368.2,102.41,101.25,168.3,138.61,148.56,289.67,171.79,139.79,249.02,393.26,137.82,369.79,214.46,182.83,57,150.64,625.87,77.54,139.79,72.07,1.18,1.38,1.93,1.29,0.72
7/26/2021,56.28,76.63,368.49,102.35,101.45,168.21,138.71,148.99,289.05,171.87,140.28,250.25,392.8,139.64,372.46,219.21,184.99,55.74,151.65,620.8,77.24,140.28,71.91,1.18,1.39,1.93,1.28,0.71
7/27/2021,56.02,75.87,364.43,101.66,100.9,167.09,137.82,146.77,286.54,172.66,140.85,250.93,390.27,136.8,367.81,214.93,181.32,56.46,151.45,618.28,77.85,140.85,71.65,1.18,1.39,1.89,1.23,0.69
7/28/2021,56.3,76.03,365.83,102.13,100.86,167.89,137.96,144.98,286.22,172.18,138.76,246.94,383.44,136.38,373.28,215.66,181.52,56.6,151.7,620.92,78.33,138.76,72.39,1.19,1.4,1.91,1.26,0.74
7/29/2021,56.47,76.02,366.48,102.69,101.27,168.61,138.48,145.64,286.5,172.18,139.48,247.92,388.81,136.54,358.32,225.78,180,57.52,153,621.7,76.93,139.48,73.62,1.19,1.39,1.92,1.27,0.73
